engine;iter;model;width;depth;int_delay;ext_delay;model_time;runner_time;sim_time;total_time
xdevs-rs-no_std-f64;9;HI;2;30;0;0;0.000289;1.8e-05;0.000364;0.000671
xdevs-rs-no_std-f64;0;HI;4;2;0;0;5.3e-05;2e-05;0.00021;0.000283
xdevs-rs-no_std-f64;1;HI;4;2;0;0;5.3e-05;1.9e-05;0.000209;0.000281
xdevs-rs-no_std-f64;2;HI;4;2;0;0;5.4e-05;2e-05;0.000209;0.000283
xdevs-rs-no_std-f64;3;HI;4;2;0;0;5.3e-05;1.9e-05;0.000209;0.000281
xdevs-rs-no_std-f64;4;HI;4;2;0;0;5.3e-05;1.9e-05;0.000209;0.000281
xdevs-rs-no_std-f64;5;HI;4;2;0;0;5.3e-05;2e-05;0.00021;0.000283
xdevs-rs-no_std-f64;6;HI;4;2;0;0;5.4e-05;2e-05;0.000209;0.000283
xdevs-rs-no_std-f64;7;HI;4;2;0;0;5.4e-05;2e-05;0.000209;0.000283
xdevs-rs-no_std-f64;8;HI;4;2;0;0;5.4e-05;2e-05;0.000209;0.000283
xdevs-rs-no_std-f64;9;HI;4;2;0;0;5.4e-05;2e-05;0.000209;0.000283
xdevs-rs-no_std-f64;0;HI;4;4;0;0;8.1e-05;1.7e-05;0.000269;0.000367
xdevs-rs-no_std-f64;1;HI;4;4;0;0;8.2e-05;1.7e-05;0.000268;0.000367
xdevs-rs-no_std-f64;2;HI;4;4;0;0;8.1e-05;1.6e-05;0.000269;0.000366
xdevs-rs-no_std-f64;3;HI;4;4;0;0;8.2e-05;1.6e-05;0.000269;0.000367
xdevs-rs-no_std-f64;4;HI;4;4;0;0;8.2e-05;1.6e-05;0.000269;0.000367
xdevs-rs-no_std-f64;5;HI;4;4;0;0;8.2e-05;1.7e-05;0.000268;0.000367
xdevs-rs-no_std-f64;6;HI;4;4;0;0;8.1e-05;1.6e-05;0.000269;0.000366
xdevs-rs-no_std-f64;7;HI;4;4;0;0;8.2e-05;1.7e-05;0.000268;0.000367
xdevs-rs-no_std-f64;8;HI;4;4;0;0;8.2e-05;1.6e-05;0.000268;0.000366
xdevs-rs-no_std-f64;9;HI;4;4;0;0;8.2e-05;1.6e-05;0.000269;0.000367
xdevs-rs-no_std-f64;0;HI;4;6;0;0;0.000107;1.9e-05;0.000341;0.000467
xdevs-rs-no_std-f64;1;HI;4;6;0;0;0.000107;1.9e-05;0.000341;0.000467
xdevs-rs-no_std-f64;2;HI;4;6;0;0;0.000107;1.9e-05;0.000341;0.000467
xdevs-rs-no_std-f64;3;HI;4;6;0;0;0.000108;1.9e-05;0.00034;0.000467
xdevs-rs-no_std-f64;4;HI;4;6;0;0;0.000108;1.9e-05;0.00034;0.000467
xdevs-rs-no_std-f64;5;HI;4;6;0;0;0.000107;1.8e-05;0.00034;0.000465
xdevs-rs-no_std-f64;6;HI;4;6;0;0;0.000107;1.9e-05;0.000341;0.000467
xdevs-rs-no_std-f64;7;HI;4;6;0;0;0.000108;1.9e-05;0.00034;0.000467
xdevs-rs-no_std-f64;8;HI;4;6;0;0;0.000107;1.9e-05;0.000341;0.000467
xdevs-rs-no_std-f64;9;HI;4;6;0;0;0.000107;1.9e-05;0.000341;0.000467
xdevs-rs-no_std-f64;0;HI;4;8;0;0;0.000136;1.6e-05;0.000407;0.000559
xdevs-rs-no_std-f64;1;HI;4;8;0;0;0.000136;1.7e-05;0.000407;0.00056
xdevs-rs-no_std-f64;2;HI;4;8;0;0;0.000136;1.7e-05;0.000407;0.00056
xdevs-rs-no_std-f64;3;HI;4;8;0;0;0.000136;1.6e-05;0.000407;0.000559
xdevs-rs-no_std-f64;4;HI;4;8;0;0;0.000136;1.7e-05;0.000406;0.000559
xdevs-rs-no_std-f64;5;HI;4;8;0;0;0.000135;1.7e-05;0.000406;0.000558
xdevs-rs-no_std-f64;6;HI;4;8;0;0;0.000136;1.7e-05;0.000407;0.00056
xdevs-rs-no_std-f64;7;HI;4;8;0;0;0.000136;1.7e-05;0.000406;0.000559
xdevs-rs-no_std-f64;8;HI;4;8;0;0;0.000135;1.7e-05;0.000406;0.000558
xdevs-rs-no_std-f64;9;HI;4;8;0;0;0.000136;1.7e-05;0.000407;0.00056
xdevs-rs-no_std-f64;0;HI;4;10;0;0;0.000167;1.9e-05;0.000476;0.000662
xdevs-rs-no_std-f64;1;HI;4;10;0;0;0.000167;1.9e-05;0.000476;0.000662
xdevs-rs-no_std-f64;2;HI;4;10;0;0;0.000167;1.8e-05;0.000476;0.000661
xdevs-rs-no_std-f64;3;HI;4;10;0;0;0.000167;1.8e-05;0.000476;0.000661
xdevs-rs-no_std-f64;4;HI;4;10;0;0;0.000167;1.9e-05;0.000477;0.000663
xdevs-rs-no_std-f64;5;HI;4;10;0;0;0.000167;1.8e-05;0.000476;0.000661
xdevs-rs-no_std-f64;6;HI;4;10;0;0;0.000167;1.9e-05;0.000477;0.000663
xdevs-rs-no_std-f64;7;HI;4;10;0;0;0.000166;1.9e-05;0.000476;0.000661
xdevs-rs-no_std-f64;8;HI;4;10;0;0;0.000167;1.8e-05;0.000476;0.000661
xdevs-rs-no_std-f64;9;HI;4;10;0;0;0.000167;1.9e-05;0.000476;0.000662
xdevs-rs-no_std-f64;0;HI;4;12;0;0;0.000193;1.7e-05;0.000545;0.000755
xdevs-rs-no_std-f64;1;HI;4;12;0;0;0.000193;1.6e-05;0.000545;0.000754
xdevs-rs-no_std-f64;2;HI;4;12;0;0;0.000193;1.7e-05;0.000545;0.000755
xdevs-rs-no_std-f64;3;HI;4;12;0;0;0.000193;1.6e-05;0.000545;0.000754
xdevs-rs-no_std-f64;4;HI;4;12;0;0;0.000193;1.7e-05;0.000545;0.000755
xdevs-rs-no_std-f64;5;HI;4;12;0;0;0.000193;1.7e-05;0.000545;0.000755
xdevs-rs-no_std-f64;6;HI;4;12;0;0;0.000193;1.6e-05;0.000545;0.000754
xdevs-rs-no_std-f64;7;HI;4;12;0;0;0.000193;1.6e-05;0.000545;0.000754
xdevs-rs-no_std-f64;8;HI;4;12;0;0;0.000193;1.7e-05;0.000545;0.000755
xdevs-rs-no_std-f64;9;HI;4;12;0;0;0.000192;1.6e-05;0.000545;0.000753
xdevs-rs-no_std-f64;0;HI;4;14;0;0;0.000221;1.9e-05;0.000614;0.000854
xdevs-rs-no_std-f64;1;HI;4;14;0;0;0.000222;1.8e-05;0.000614;0.000854
xdevs-rs-no_std-f64;2;HI;4;14;0;0;0.000222;1.8e-05;0.000614;0.000854
xdevs-rs-no_std-f64;3;HI;4;14;0;0;0.000221;1.9e-05;0.000615;0.000855
xdevs-rs-no_std-f64;4;HI;4;14;0;0;0.000222;1.8e-05;0.000614;0.000854
xdevs-rs-no_std-f64;5;HI;4;14;0;0;0.000222;1.8e-05;0.000614;0.000854
xdevs-rs-no_std-f64;6;HI;4;14;0;0;0.000221;1.9e-05;0.000614;0.000854
xdevs-rs-no_std-f64;7;HI;4;14;0;0;0.000221;1.9e-05;0.000614;0.000854
xdevs-rs-no_std-f64;8;HI;4;14;0;0;0.000222;1.8e-05;0.000614;0.000854
xdevs-rs-no_std-f64;9;HI;4;14;0;0;0.000222;1.8e-05;0.000615;0.000855
xdevs-rs-no_std-f64;0;HI;4;16;0;0;0.000248;1.6e-05;0.000685;0.000949
xdevs-rs-no_std-f64;1;HI;4;16;0;0;0.000249;1.7e-05;0.000686;0.000952
xdevs-rs-no_std-f64;2;HI;4;16;0;0;0.000249;1.7e-05;0.000686;0.000952
xdevs-rs-no_std-f64;3;HI;4;16;0;0;0.000248;1.6e-05;0.000686;0.00095
xdevs-rs-no_std-f64;4;HI;4;16;0;0;0.000249;1.7e-05;0.000686;0.000952
xdevs-rs-no_std-f64;5;HI;4;16;0;0;0.000248;1.7e-05;0.000685;0.00095
xdevs-rs-no_std-f64;6;HI;4;16;0;0;0.000248;1.6e-05;0.000685;0.000949
xdevs-rs-no_std-f64;7;HI;4;16;0;0;0.000248;1.6e-05;0.000685;0.000949
xdevs-rs-no_std-f64;8;HI;4;16;0;0;0.000248;1.7e-05;0.000686;0.000951
xdevs-rs-no_std-f64;9;HI;4;16;0;0;0.000248;1.7e-05;0.000685;0.00095
xdevs-rs-no_std-f64;0;HI;4;18;0;0;0.000275;1.9e-05;0.000759;0.001053
xdevs-rs-no_std-f64;1;HI;4;18;0;0;0.000275;1.9e-05;0.000759;0.001053
xdevs-rs-no_std-f64;2;HI;4;18;0;0;0.000275;1.9e-05;0.000759;0.001053
xdevs-rs-no_std-f64;3;HI;4;18;0;0;0.000275;1.9e-05;0.000759;0.001053
xdevs-rs-no_std-f64;4;HI;4;18;0;0;0.000275;1.9e-05;0.000759;0.001053
xdevs-rs-no_std-f64;5;HI;4;18;0;0;0.000275;1.9e-05;0.000759;0.001053
xdevs-rs-no_std-f64;6;HI;4;18;0;0;0.000276;1.9e-05;0.000758;0.001053
xdevs-rs-no_std-f64;7;HI;4;18;0;0;0.000276;1.9e-05;0.000758;0.001053
xdevs-rs-no_std-f64;8;HI;4;18;0;0;0.000275;1.9e-05;0.000758;0.001052
xdevs-rs-no_std-f64;9;HI;4;18;0;0;0.000275;1.9e-05;0.000759;0.001053
xdevs-rs-no_std-f64;0;HI;4;20;0;0;0.000304;1.7e-05;0.000825;0.001146
xdevs-rs-no_std-f64;1;HI;4;20;0;0;0.000304;1.7e-05;0.000825;0.001146
xdevs-rs-no_std-f64;2;HI;4;20;0;0;0.000304;1.6e-05;0.000825;0.001145
xdevs-rs-no_std-f64;3;HI;4;20;0;0;0.000304;1.6e-05;0.000825;0.001145
xdevs-rs-no_std-f64;4;HI;4;20;0;0;0.000304;1.6e-05;0.000825;0.001145
xdevs-rs-no_std-f64;5;HI;4;20;0;0;0.000304;1.6e-05;0.000825;0.001145
xdevs-rs-no_std-f64;6;HI;4;20;0;0;0.000304;1.7e-05;0.000825;0.001146
xdevs-rs-no_std-f64;7;HI;4;20;0;0;0.000304;1.7e-05;0.000825;0.001146
xdevs-rs-no_std-f64;8;HI;4;20;0;0;0.000304;1.7e-05;0.000825;0.001146
xdevs-rs-no_std-f64;9;HI;4;20;0;0;0.000304;1.7e-05;0.000825;0.001146
xdevs-rs-no_std-f64;0;HI;4;22;0;0;0.000331;1.9e-05;0.000898;0.001248
xdevs-rs-no_std-f64;1;HI;4;22;0;0;0.00033;1.9e-05;0.000898;0.001247
xdevs-rs-no_std-f64;2;HI;4;22;0;0;0.000331;1.9e-05;0.000898;0.001248
xdevs-rs-no_std-f64;3;HI;4;22;0;0;0.000331;1.9e-05;0.000898;0.001248
xdevs-rs-no_std-f64;4;HI;4;22;0;0;0.00033;1.9e-05;0.000897;0.001246
xdevs-rs-no_std-f64;5;HI;4;22;0;0;0.00033;1.9e-05;0.000898;0.001247
xdevs-rs-no_std-f64;6;HI;4;22;0;0;0.000331;1.9e-05;0.000898;0.001248
xdevs-rs-no_std-f64;7;HI;4;22;0;0;0.00033;1.9e-05;0.000897;0.001246
xdevs-rs-no_std-f64;8;HI;4;22;0;0;0.00033;1.9e-05;0.000898;0.001247
xdevs-rs-no_std-f64;9;HI;4;22;0;0;0.000331;1.9e-05;0.000898;0.001248
